Ticket_ID,Customer_ID,Created_Date,Closed_Date,Channel,Severity,Status,Category,Root_Cause,Ticket_Text
T02328,C1147,2023-06-26,2023-06-29,Email,P1,Closed,Performance,Product,Integration timeout
T02329,C1147,2022-12-14,2022-12-26,Portal,P2,Closed,Billing,Product,Integration timeout
T02330,C1147,2022-10-21,2022-10-25,Chat,P3,Closed,Integration,Bug,Unexpected billing spike
T02331,C1147,2023-01-17,2023-01-22,Email,P3,Closed,Performance,Product,Unexpected billing spike
T02332,C1147,2022-10-01,2022-10-09,Portal,P1,Closed,Performance,Product,Integration timeout
T02333,C1147,2022-11-10,2022-11-11,Portal,P2,Closed,Integration,Config,Unexpected billing spike
T02334,C1147,2023-02-09,2023-02-15,Email,P2,Closed,Billing,Product,Integration timeout
T02335,C1147,2023-12-01,2023-12-05,Chat,P1,Closed,Integration,Bug,Issue with compute workload
T02336,C1148,2023-05-02,2023-05-07,Email,P2,Closed,Billing,Product,Issue with compute workload
T02337,C1149,2023-05-22,2023-05-26,Chat,P1,Closed,Billing,Bug,Issue with compute workload
T02338,C1151,2023-05-24,2023-06-04,Chat,P3,Closed,Performance,Product,Issue with compute workload
T02339,C1152,2022-09-23,2022-10-07,Chat,P1,Closed,Integration,Bug,Issue with compute workload
T02340,C1153,2022-09-01,2022-09-11,Email,P2,Closed,Billing,Product,Integration timeout
T02341,C1153,2023-01-01,2023-01-10,Portal,P3,Closed,Integration,Product,Unexpected billing spike
T02342,C1153,2023-11-08,2023-11-17,Chat,P1,Closed,Integration,Config,Integration timeout
T02343,C1153,2022-09-04,2022-09-17,Chat,P3,Closed,Integration,Product,Unexpected billing spike
T02344,C1153,2023-08-04,2023-08-06,Chat,P2,Closed,Performance,Product,Integration timeout
T02345,C1153,2023-06-27,2023-07-08,Portal,P1,Closed,Performance,Product,Issue with compute workload
T02346,C1154,2022-09-07,2022-09-10,Email,P1,Closed,Billing,Product,Issue with compute workload
T02347,C1154,2023-02-26,2023-03-06,Email,P1,Closed,Billing,Bug,Issue with compute workload
T02348,C1154,2022-09-10,2022-09-20,Chat,P3,Closed,Billing,Product,Issue with compute workload
T02349,C1155,2023-05-19,2023-06-01,Chat,P1,Closed,Integration,Product,Issue with compute workload
T02350,C1155,2023-06-08,2023-06-20,Email,P3,Closed,Billing,Bug,Unexpected billing spike
T02351,C1156,2023-10-18,2023-10-28,Chat,P3,Closed,Billing,Config,Issue with compute workload
T02352,C1156,2023-07-16,2023-07-24,Chat,P2,Closed,Performance,Product,Issue with compute workload
T02353,C1157,2022-11-23,2022-12-06,Portal,P1,Closed,Performance,Bug,Issue with compute workload
T02354,C1157,2022-09-24,2022-10-02,Portal,P2,Closed,Integration,Bug,Issue with compute workload
T02355,C1157,2023-04-04,2023-04-08,Email,P1,Closed,Performance,Product,Issue with compute workload
T02356,C1157,2023-06-14,2023-06-20,Chat,P2,Closed,Integration,Config,Unexpected billing spike
T02357,C1158,2023-10-28,2023-11-09,Portal,P1,Closed,Billing,Bug,Unexpected billing spike
T02358,C1159,2023-04-17,2023-04-29,Chat,P2,Closed,Billing,Config,Integration timeout
T02359,C1160,2023-09-18,2023-09-28,Chat,P1,Closed,Performance,Product,Integration timeout
T02360,C1161,2023-11-02,2023-11-04,Email,P3,Closed,Integration,Bug,Integration timeout
T02361,C1161,2023-06-03,2023-06-15,Chat,P1,Closed,Performance,Product,Integration timeout
T02362,C1162,2023-04-15,2023-04-19,Chat,P2,Closed,Integration,Bug,Issue with compute workload
T02363,C1162,2023-03-13,2023-03-21,Email,P1,Closed,Integration,Config,Unexpected billing spike
T02364,C1162,2023-03-02,2023-03-12,Email,P3,Closed,Integration,Config,Issue with compute workload
T02365,C1162,2023-09-12,2023-09-14,Chat,P3,Closed,Integration,Product,Issue with compute workload
T02366,C1162,2023-02-21,2023-02-26,Portal,P3,Closed,Billing,Bug,Issue with compute workload
T02367,C1162,2023-04-27,2023-05-03,Chat,P2,Closed,Billing,Config,Issue with compute workload
T02368,C1163,2023-11-26,2023-12-01,Portal,P1,Closed,Performance,Bug,Unexpected billing spike
T02369,C1163,2023-04-05,2023-04-12,Portal,P1,Closed,Performance,Product,Integration timeout
T02370,C1163,2023-03-13,2023-03-21,Portal,P1,Closed,Integration,Config,Unexpected billing spike
T02371,C1164,2023-06-08,2023-06-19,Chat,P2,Closed,Billing,Bug,Unexpected billing spike
T02372,C1166,2023-09-05,2023-09-09,Chat,P1,Closed,Integration,Bug,Integration timeout
T02373,C1166,2023-09-18,2023-09-25,Email,P1,Closed,Billing,Config,Unexpected billing spike
T02374,C1167,2023-06-12,2023-06-22,Email,P1,Closed,Billing,Config,Issue with compute workload
T02375,C1167,2023-07-24,2023-07-27,Chat,P1,Closed,Integration,Config,Integration timeout
T02376,C1169,2023-07-23,2023-08-04,Portal,P3,Closed,Performance,Config,Unexpected billing spike
T02377,C1169,2023-02-06,2023-02-20,Portal,P2,Closed,Integration,Product,Issue with compute workload
T02378,C1169,2023-08-02,2023-08-06,Email,P1,Closed,Billing,Product,Integration timeout
T02379,C1169,2023-02-21,2023-02-22,Portal,P1,Closed,Billing,Product,Issue with compute workload
T02380,C1169,2023-05-26,2023-05-28,Chat,P3,Closed,Billing,Product,Integration timeout
T02381,C1170,2023-08-22,2023-08-31,Portal,P2,Closed,Integration,Bug,Unexpected billing spike
T02382,C1170,2022-12-13,2022-12-26,Portal,P3,Closed,Billing,Product,Unexpected billing spike
T02383,C1170,2023-01-09,2023-01-17,Portal,P3,Closed,Billing,Bug,Unexpected billing spike
T02384,C1170,2022-11-05,2022-11-18,Chat,P2,Closed,Integration,Product,Unexpected billing spike
T02385,C1171,2023-08-06,2023-08-20,Email,P1,Closed,Performance,Bug,Unexpected billing spike
T02386,C1171,2022-12-16,2022-12-20,Portal,P2,Closed,Performance,Bug,Integration timeout
T02387,C1173,2023-07-16,2023-07-22,Chat,P3,Closed,Performance,Product,Unexpected billing spike
T02388,C1176,2022-11-30,2022-12-09,Portal,P2,Closed,Performance,Product,Unexpected billing spike
T02389,C1176,2022-12-13,2022-12-25,Chat,P3,Closed,Billing,Config,Integration timeout
T02390,C1178,2023-05-23,2023-06-04,Portal,P2,Closed,Performance,Bug,Unexpected billing spike
T02391,C1180,2023-10-30,2023-11-05,Email,P2,Closed,Performance,Config,Integration timeout
T02392,C1180,2023-08-02,2023-08-16,Email,P1,Closed,Performance,Product,Integration timeout
T02393,C1180,2023-09-19,2023-09-24,Email,P1,Closed,Billing,Product,Issue with compute workload
T02394,C1182,2022-12-31,2023-01-06,Portal,P3,Closed,Integration,Config,Unexpected billing spike
T02395,C1182,2023-09-20,2023-10-01,Email,P2,Closed,Performance,Bug,Integration timeout
T02396,C1183,2023-05-24,2023-05-31,Email,P2,Closed,Performance,Bug,Integration timeout
T02397,C1183,2023-06-25,2023-06-29,Chat,P1,Closed,Performance,Product,Issue with compute workload
T02398,C1183,2023-05-20,2023-05-31,Email,P3,Closed,Billing,Product,Unexpected billing spike
T02399,C1184,2023-06-14,2023-06-23,Email,P3,Closed,Performance,Config,Integration timeout
T02400,C1185,2023-03-16,2023-03-24,Email,P3,Closed,Integration,Bug,Integration timeout
T02401,C1186,2023-10-11,2023-10-23,Portal,P3,Closed,Performance,Bug,Integration timeout
T02402,C1187,2023-11-05,2023-11-17,Portal,P1,Closed,Performance,Product,Unexpected billing spike
T02403,C1188,2023-09-16,2023-09-24,Chat,P3,Closed,Integration,Product,Integration timeout
T02404,C1188,2023-01-07,2023-01-10,Chat,P3,Closed,Billing,Bug,Integration timeout
T02405,C1189,2023-05-14,2023-05-24,Email,P3,Closed,Billing,Bug,Issue with compute workload
T02406,C1189,2022-11-25,2022-11-27,Chat,P3,Closed,Integration,Product,Issue with compute workload
T02407,C1189,2023-07-27,2023-08-05,Portal,P1,Closed,Integration,Config,Unexpected billing spike
T02408,C1190,2023-11-04,2023-11-07,Email,P3,Closed,Integration,Product,Integration timeout
T02409,C1190,2023-09-24,2023-10-03,Portal,P2,Closed,Billing,Bug,Unexpected billing spike
T02410,C1195,2022-11-02,2022-11-16,Chat,P2,Closed,Integration,Config,Integration timeout
T02411,C1195,2023-05-21,2023-05-31,Email,P3,Closed,Performance,Config,Unexpected billing spike
T02412,C1195,2023-04-01,2023-04-06,Chat,P1,Closed,Billing,Config,Integration timeout
T02413,C1195,2022-12-05,2022-12-13,Email,P1,Closed,Performance,Config,Issue with compute workload
T02414,C1197,2023-07-25,2023-08-08,Chat,P2,Closed,Integration,Bug,Issue with compute workload
T02415,C1197,2023-03-11,2023-03-24,Portal,P2,Closed,Billing,Product,Issue with compute workload
T02416,C1197,2023-06-06,2023-06-14,Chat,P2,Closed,Integration,Bug,Integration timeout
T02417,C1197,2023-09-18,2023-09-22,Email,P3,Closed,Performance,Product,Issue with compute workload
T02418,C1201,2022-10-13,2022-10-18,Email,P1,Closed,Integration,Product,Issue with compute workload
T02419,C1201,2023-02-27,2023-03-05,Email,P1,Closed,Integration,Product,Unexpected billing spike
T02420,C1201,2023-06-05,2023-06-08,Chat,P1,Closed,Billing,Product,Issue with compute workload
T02421,C1201,2023-08-02,2023-08-09,Chat,P1,Closed,Billing,Bug,Unexpected billing spike
T02422,C1201,2023-11-11,2023-11-21,Email,P3,Closed,Integration,Product,Integration timeout
T02423,C1202,2023-01-29,2023-02-11,Portal,P1,Closed,Performance,Product,Unexpected billing spike
T02424,C1202,2023-02-23,2023-03-03,Portal,P2,Closed,Billing,Bug,Issue with compute workload
T02425,C1202,2023-01-21,2023-01-26,Chat,P1,Closed,Performance,Bug,Integration timeout
T02426,C1203,2023-09-23,2023-09-24,Portal,P1,Closed,Billing,Bug,Issue with compute workload
T02427,C1203,2023-08-02,2023-08-05,Chat,P3,Closed,Billing,Product,Issue with compute workload
T02428,C1206,2022-12-19,2022-12-24,Chat,P1,Closed,Performance,Config,Integration timeout
T02429,C1206,2023-04-26,2023-05-06,Email,P2,Closed,Performance,Bug,Integration timeout
T02430,C1206,2023-05-12,2023-05-20,Email,P2,Closed,Performance,Config,Unexpected billing spike
T02431,C1206,2023-07-30,2023-08-11,Email,P1,Closed,Performance,Config,Unexpected billing spike
T02432,C1207,2023-07-12,2023-07-13,Email,P3,Closed,Billing,Bug,Unexpected billing spike
T02433,C1207,2023-04-23,2023-05-02,Portal,P1,Closed,Performance,Config,Unexpected billing spike
T02434,C1208,2023-11-05,2023-11-15,Chat,P1,Closed,Billing,Config,Issue with compute workload
T02435,C1209,2022-09-21,2022-09-28,Chat,P2,Closed,Integration,Product,Unexpected billing spike
T02436,C1209,2022-09-22,2022-10-03,Email,P3,Closed,Integration,Config,Unexpected billing spike
T02437,C1212,2023-08-03,2023-08-06,Chat,P2,Closed,Integration,Product,Issue with compute workload
T02438,C1213,2023-11-18,2023-11-20,Chat,P2,Closed,Billing,Config,Unexpected billing spike
T02439,C1213,2023-08-14,2023-08-21,Portal,P3,Closed,Performance,Config,Unexpected billing spike
T02440,C1213,2023-04-19,2023-04-24,Portal,P3,Closed,Performance,Bug,Integration timeout
T02441,C1213,2023-08-09,2023-08-10,Chat,P1,Closed,Performance,Bug,Unexpected billing spike
T02442,C1215,2023-11-14,2023-11-26,Chat,P3,Closed,Billing,Config,Unexpected billing spike
T02443,C1215,2023-10-27,2023-11-10,Email,P3,Closed,Billing,Config,Issue with compute workload
T02444,C1216,2023-03-17,2023-03-24,Chat,P3,Closed,Integration,Config,Issue with compute workload
T02445,C1216,2023-10-22,2023-11-05,Portal,P2,Closed,Billing,Bug,Integration timeout
T02446,C1217,2023-06-21,2023-06-27,Chat,P2,Closed,Billing,Bug,Issue with compute workload
T02447,C1217,2022-11-16,2022-11-22,Email,P3,Closed,Integration,Product,Issue with compute workload
T02448,C1217,2022-11-29,2022-12-11,Portal,P1,Closed,Integration,Config,Issue with compute workload
T02449,C1220,2023-11-04,2023-11-05,Portal,P2,Closed,Integration,Product,Issue with compute workload
T02450,C1220,2023-10-10,2023-10-17,Email,P2,Closed,Performance,Product,Integration timeout
T02451,C1222,2022-12-28,2023-01-03,Email,P3,Closed,Performance,Config,Issue with compute workload
T02452,C1222,2023-09-02,2023-09-10,Chat,P1,Closed,Integration,Config,Integration timeout
T02453,C1226,2023-08-09,2023-08-17,Email,P1,Closed,Integration,Bug,Issue with compute workload
T02454,C1226,2023-01-22,2023-01-23,Chat,P3,Closed,Billing,Config,Unexpected billing spike
T02455,C1226,2023-01-09,2023-01-18,Email,P3,Closed,Integration,Config,Integration timeout
T02456,C1226,2022-10-20,2022-11-03,Email,P3,Closed,Integration,Config,Unexpected billing spike
T02457,C1226,2022-09-03,2022-09-04,Portal,P1,Closed,Performance,Product,Unexpected billing spike
T02458,C1227,2023-01-22,2023-02-02,Portal,P1,Closed,Billing,Bug,Integration timeout
T02459,C1227,2023-05-12,2023-05-18,Chat,P1,Closed,Integration,Product,Integration timeout
T02460,C1230,2023-06-04,2023-06-11,Email,P1,Closed,Performance,Bug,Integration timeout
T02461,C1233,2023-11-10,2023-11-21,Chat,P1,Closed,Performance,Product,Integration timeout
T02462,C1233,2023-05-08,2023-05-15,Chat,P1,Closed,Performance,Bug,Unexpected billing spike
T02463,C1233,2023-04-05,2023-04-10,Email,P3,Closed,Billing,Config,Integration timeout
T02464,C1234,2023-09-02,2023-09-11,Chat,P3,Closed,Billing,Product,Unexpected billing spike
T02465,C1237,2023-03-11,2023-03-24,Portal,P3,Closed,Performance,Bug,Issue with compute workload
T02466,C1237,2023-10-25,2023-10-29,Email,P1,Closed,Performance,Config,Unexpected billing spike
T02467,C1237,2023-04-10,2023-04-19,Portal,P3,Closed,Performance,Product,Integration timeout
T02468,C1238,2023-02-09,2023-02-23,Chat,P3,Closed,Billing,Config,Unexpected billing spike
T02469,C1238,2022-12-29,2023-01-06,Email,P3,Closed,Integration,Product,Unexpected billing spike
T02470,C1238,2022-12-11,2022-12-12,Chat,P3,Closed,Performance,Config,Issue with compute workload
T02471,C1238,2023-11-03,2023-11-13,Email,P2,Closed,Integration,Bug,Issue with compute workload
T02472,C1239,2022-12-12,2022-12-16,Email,P1,Closed,Integration,Product,Integration timeout
T02473,C1239,2023-09-04,2023-09-10,Portal,P3,Closed,Integration,Product,Issue with compute workload
T02474,C1240,2023-09-17,2023-09-30,Email,P3,Closed,Performance,Bug,Integration timeout
T02475,C1241,2023-11-28,2023-11-29,Portal,P1,Closed,Integration,Bug,Unexpected billing spike
T02476,C1241,2023-06-03,2023-06-06,Email,P3,Closed,Performance,Bug,Unexpected billing spike
T02477,C1241,2023-05-04,2023-05-06,Email,P1,Closed,Integration,Config,Unexpected billing spike
T02478,C1242,2023-09-30,2023-10-06,Email,P3,Closed,Billing,Config,Integration timeout
T02479,C1242,2023-04-26,2023-04-30,Email,P1,Closed,Billing,Bug,Integration timeout
T02480,C1242,2023-05-14,2023-05-27,Portal,P3,Closed,Performance,Bug,Integration timeout
T02481,C1242,2023-08-09,2023-08-23,Portal,P3,Closed,Billing,Bug,Integration timeout
T02482,C1243,2023-06-25,2023-06-27,Email,P2,Closed,Billing,Product,Issue with compute workload
T02483,C1244,2023-05-29,2023-06-03,Chat,P1,Closed,Integration,Config,Issue with compute workload
T02484,C1244,2022-12-31,2023-01-08,Email,P3,Closed,Integration,Product,Integration timeout
T02485,C1244,2023-04-01,2023-04-09,Portal,P2,Closed,Performance,Config,Issue with compute workload
T02486,C1246,2023-01-06,2023-01-20,Portal,P1,Closed,Performance,Bug,Issue with compute workload
T02487,C1246,2022-12-18,2022-12-29,Portal,P1,Closed,Integration,Config,Unexpected billing spike
T02488,C1248,2023-02-07,2023-02-16,Chat,P2,Closed,Billing,Config,Integration timeout
T02489,C1248,2023-02-20,2023-02-23,Email,P1,Closed,Billing,Product,Issue with compute workload
T02490,C1249,2023-01-11,2023-01-13,Email,P2,Closed,Performance,Config,Integration timeout
T02491,C1249,2023-03-10,2023-03-18,Portal,P3,Closed,Integration,Bug,Integration timeout
T02492,C1249,2023-07-18,2023-07-23,Chat,P3,Closed,Billing,Bug,Integration timeout
T02493,C1249,2023-08-27,2023-08-31,Email,P2,Closed,Integration,Config,Unexpected billing spike
T02494,C1249,2023-11-21,2023-11-28,Email,P1,Closed,Billing,Product,Issue with compute workload
T02495,C1249,2023-08-08,2023-08-21,Portal,P2,Closed,Integration,Config,Integration timeout
T02496,C1251,2023-09-17,2023-09-21,Portal,P1,Closed,Integration,Config,Integration timeout
T02497,C1252,2022-09-22,2022-09-25,Email,P2,Closed,Integration,Config,Issue with compute workload
T02498,C1253,2023-10-25,2023-11-06,Chat,P1,Closed,Performance,Bug,Integration timeout
T02499,C1256,2023-06-11,2023-06-13,Chat,P2,Closed,Performance,Config,Issue with compute workload
T02500,C1256,2023-05-13,2023-05-15,Portal,P2,Closed,Billing,Config,Integration timeout
T02501,C1257,2022-12-06,2022-12-20,Portal,P2,Closed,Integration,Product,Unexpected billing spike
T02502,C1257,2023-01-19,2023-01-27,Chat,P3,Closed,Integration,Bug,Issue with compute workload
T02503,C1260,2023-11-26,2023-12-08,Chat,P3,Closed,Integration,Config,Integration timeout
T02504,C1260,2023-08-18,2023-08-24,Portal,P1,Closed,Integration,Product,Issue with compute workload
T02505,C1260,2023-10-16,2023-10-22,Chat,P3,Closed,Billing,Product,Integration timeout
T02506,C1260,2023-11-08,2023-11-20,Email,P2,Closed,Billing,Product,Issue with compute workload
T02507,C1260,2023-05-23,2023-05-24,Chat,P1,Closed,Integration,Product,Issue with compute workload
T02508,C1261,2023-04-26,2023-05-09,Chat,P2,Closed,Billing,Product,Issue with compute workload
T02509,C1261,2023-03-28,2023-04-05,Chat,P2,Closed,Performance,Config,Issue with compute workload
T02510,C1263,2023-09-08,2023-09-18,Email,P3,Closed,Billing,Product,Unexpected billing spike
T02511,C1265,2023-04-26,2023-05-10,Portal,P3,Closed,Performance,Config,Integration timeout
T02512,C1265,2023-10-22,2023-10-26,Email,P1,Closed,Integration,Bug,Integration timeout
T02513,C1265,2022-10-03,2022-10-04,Email,P3,Closed,Performance,Config,Integration timeout
T02514,C1266,2023-05-23,2023-05-26,Chat,P1,Closed,Integration,Product,Integration timeout
T02515,C1266,2023-04-18,2023-04-24,Portal,P1,Closed,Billing,Product,Issue with compute workload
T02516,C1266,2023-04-22,2023-04-26,Email,P1,Closed,Billing,Config,Integration timeout
T02517,C1266,2023-05-26,2023-06-07,Portal,P3,Closed,Performance,Bug,Issue with compute workload
T02518,C1266,2023-02-05,2023-02-07,Chat,P3,Closed,Performance,Product,Integration timeout
T02519,C1268,2022-11-15,2022-11-18,Email,P2,Closed,Performance,Config,Issue with compute workload
T02520,C1268,2023-08-13,2023-08-27,Email,P2,Closed,Billing,Bug,Integration timeout
T02521,C1268,2023-08-15,2023-08-21,Email,P3,Closed,Billing,Config,Issue with compute workload
T02522,C1273,2023-05-26,2023-06-04,Portal,P3,Closed,Integration,Bug,Integration timeout
T02523,C1273,2023-08-02,2023-08-04,Chat,P3,Closed,Billing,Config,Unexpected billing spike
T02524,C1273,2023-10-09,2023-10-20,Chat,P3,Closed,Integration,Config,Integration timeout
T02525,C1273,2023-08-19,2023-09-02,Portal,P2,Closed,Billing,Bug,Unexpected billing spike
T02526,C1274,2023-08-22,2023-09-05,Email,P1,Closed,Integration,Product,Issue with compute workload
T02527,C1275,2023-06-11,2023-06-25,Email,P1,Closed,Integration,Product,Integration timeout
T02528,C1275,2023-08-16,2023-08-19,Chat,P2,Closed,Billing,Bug,Integration timeout
T02529,C1276,2023-11-15,2023-11-21,Portal,P2,Closed,Performance,Bug,Issue with compute workload
T02530,C1276,2023-08-19,2023-08-30,Portal,P2,Closed,Billing,Product,Unexpected billing spike
T02531,C1276,2023-05-28,2023-06-06,Portal,P2,Closed,Billing,Product,Issue with compute workload
T02532,C1277,2022-09-17,2022-09-24,Chat,P3,Closed,Performance,Config,Unexpected billing spike
T02533,C1279,2023-10-09,2023-10-20,Portal,P3,Closed,Performance,Config,Integration timeout
T02534,C1279,2023-10-06,2023-10-20,Email,P3,Closed,Performance,Config,Issue with compute workload
T02535,C1280,2023-03-18,2023-03-25,Portal,P1,Closed,Performance,Bug,Issue with compute workload
T02536,C1280,2023-05-22,2023-06-02,Email,P3,Closed,Integration,Config,Integration timeout
T02537,C1281,2023-08-18,2023-08-23,Chat,P2,Closed,Performance,Config,Issue with compute workload
T02538,C1283,2022-08-07,2022-08-19,Email,P1,Closed,Integration,Config,Integration timeout
T02539,C1283,2022-12-04,2022-12-07,Portal,P3,Closed,Billing,Product,Unexpected billing spike
T02540,C1283,2023-09-22,2023-09-29,Chat,P3,Closed,Performance,Product,Integration timeout
T02541,C1283,2023-09-06,2023-09-19,Chat,P2,Closed,Integration,Product,Integration timeout
T02542,C1284,2023-11-23,2023-12-04,Chat,P2,Closed,Integration,Bug,Issue with compute workload
T02543,C1284,2023-04-12,2023-04-16,Email,P2,Closed,Performance,Config,Unexpected billing spike
T02544,C1285,2023-08-21,2023-09-04,Email,P2,Closed,Integration,Config,Issue with compute workload
T02545,C1285,2023-09-27,2023-09-29,Email,P3,Closed,Billing,Bug,Unexpected billing spike
T02546,C1285,2023-05-19,2023-05-31,Email,P1,Closed,Integration,Product,Issue with compute workload
T02547,C1286,2022-12-01,2022-12-10,Chat,P1,Closed,Billing,Product,Integration timeout
T02548,C1288,2023-08-12,2023-08-23,Portal,P1,Closed,Integration,Bug,Integration timeout
T02549,C1288,2023-05-21,2023-05-31,Email,P1,Closed,Performance,Config,Integration timeout
T02550,C1288,2023-07-30,2023-08-04,Chat,P1,Closed,Performance,Bug,Integration timeout
T02551,C1292,2023-04-24,2023-04-27,Chat,P3,Closed,Integration,Config,Issue with compute workload
T02552,C1292,2023-10-24,2023-10-25,Email,P1,Closed,Integration,Product,Integration timeout
T02553,C1292,2023-09-15,2023-09-28,Portal,P3,Closed,Performance,Config,Integration timeout
T02554,C1294,2023-06-16,2023-06-21,Chat,P2,Closed,Billing,Config,Integration timeout
T02555,C1294,2022-10-31,2022-11-03,Chat,P3,Closed,Integration,Product,Integration timeout
T02556,C1294,2023-05-21,2023-05-28,Email,P1,Closed,Integration,Config,Issue with compute workload
T02557,C1294,2023-06-29,2023-07-10,Portal,P1,Closed,Performance,Product,Integration timeout
T02558,C1294,2022-09-24,2022-10-03,Email,P1,Closed,Performance,Bug,Unexpected billing spike
T02559,C1295,2023-06-22,2023-06-29,Portal,P2,Closed,Billing,Bug,Integration timeout
T02560,C1295,2023-07-17,2023-07-22,Portal,P3,Closed,Billing,Bug,Unexpected billing spike
T02561,C1295,2023-08-05,2023-08-14,Email,P2,Closed,Performance,Product,Issue with compute workload
T02562,C1297,2023-09-03,2023-09-11,Chat,P3,Closed,Integration,Bug,Issue with compute workload
T02563,C1299,2023-10-17,2023-10-22,Email,P3,Closed,Integration,Product,Unexpected billing spike
T02564,C1299,2023-07-31,2023-08-05,Chat,P2,Closed,Billing,Bug,Issue with compute workload
T02565,C1300,2023-11-04,2023-11-08,Chat,P2,Closed,Performance,Bug,Unexpected billing spike
T02566,C1300,2022-09-07,2022-09-17,Portal,P1,Closed,Performance,Config,Issue with compute workload
T02567,C1300,2022-07-17,2022-07-27,Email,P2,Closed,Billing,Product,Unexpected billing spike
T02568,C1302,2023-08-24,2023-09-04,Email,P1,Closed,Billing,Config,Integration timeout
T02569,C1302,2023-09-01,2023-09-02,Portal,P2,Closed,Billing,Bug,Issue with compute workload
T02570,C1304,2023-10-30,2023-11-07,Portal,P3,Closed,Performance,Product,Unexpected billing spike
T02571,C1304,2023-01-14,2023-01-19,Email,P2,Closed,Performance,Bug,Unexpected billing spike
T02572,C1305,2023-10-03,2023-10-12,Portal,P3,Closed,Performance,Product,Unexpected billing spike
T02573,C1305,2023-10-08,2023-10-13,Chat,P2,Closed,Billing,Product,Unexpected billing spike
T02574,C1306,2023-06-17,2023-06-26,Chat,P2,Closed,Billing,Bug,Integration timeout
T02575,C1306,2023-03-24,2023-04-06,Portal,P1,Closed,Billing,Bug,Issue with compute workload
T02576,C1306,2023-10-13,2023-10-25,Portal,P2,Closed,Performance,Config,Unexpected billing spike
T02577,C1306,2023-04-15,2023-04-23,Portal,P1,Closed,Integration,Product,Unexpected billing spike
T02578,C1308,2023-11-14,2023-11-17,Chat,P2,Closed,Billing,Bug,Unexpected billing spike
T02579,C1311,2023-07-24,2023-08-03,Chat,P2,Closed,Integration,Config,Issue with compute workload
T02580,C1311,2023-03-10,2023-03-18,Email,P2,Closed,Integration,Config,Integration timeout
T02581,C1312,2023-09-06,2023-09-12,Email,P1,Closed,Billing,Product,Issue with compute workload
T02582,C1312,2023-08-01,2023-08-05,Portal,P1,Closed,Performance,Config,Issue with compute workload
T02583,C1313,2023-02-01,2023-02-05,Chat,P1,Closed,Billing,Config,Unexpected billing spike
T02584,C1315,2023-06-30,2023-07-12,Email,P3,Closed,Integration,Product,Unexpected billing spike
T02585,C1315,2023-05-22,2023-06-05,Email,P2,Closed,Performance,Bug,Issue with compute workload
T02586,C1318,2023-05-29,2023-06-04,Email,P1,Closed,Integration,Product,Integration timeout
T02587,C1318,2023-09-21,2023-09-22,Chat,P1,Closed,Billing,Bug,Issue with compute workload
T02588,C1318,2023-11-21,2023-11-24,Email,P3,Closed,Billing,Config,Unexpected billing spike
T02589,C1318,2023-11-07,2023-11-10,Portal,P2,Closed,Integration,Product,Integration timeout
T02590,C1318,2023-11-20,2023-11-24,Chat,P3,Closed,Integration,Product,Issue with compute workload
T02591,C1319,2023-07-12,2023-07-22,Chat,P3,Closed,Integration,Product,Issue with compute workload
T02592,C1319,2023-10-30,2023-11-05,Portal,P1,Closed,Performance,Product,Unexpected billing spike
T02593,C1320,2023-08-01,2023-08-13,Portal,P1,Closed,Performance,Product,Integration timeout
T02594,C1320,2023-07-27,2023-08-08,Portal,P1,Closed,Billing,Bug,Unexpected billing spike
T02595,C1320,2023-09-20,2023-09-28,Chat,P2,Closed,Integration,Config,Issue with compute workload
T02596,C1321,2023-08-10,2023-08-16,Portal,P2,Closed,Performance,Bug,Issue with compute workload
T02597,C1322,2022-08-25,2022-08-31,Chat,P2,Closed,Integration,Product,Unexpected billing spike
T02598,C1322,2023-06-16,2023-06-22,Portal,P2,Closed,Performance,Bug,Unexpected billing spike
T02599,C1322,2023-03-23,2023-03-30,Chat,P2,Closed,Billing,Bug,Issue with compute workload
T02600,C1322,2023-04-07,2023-04-11,Portal,P1,Closed,Billing,Product,Integration timeout
T02601,C1322,2023-03-20,2023-03-29,Chat,P2,Closed,Billing,Bug,Unexpected billing spike
T02602,C1323,2023-09-23,2023-10-05,Email,P3,Closed,Billing,Bug,Issue with compute workload
T02603,C1325,2023-11-28,2023-12-09,Email,P2,Closed,Performance,Bug,Unexpected billing spike
T02604,C1325,2023-07-06,2023-07-15,Portal,P1,Closed,Integration,Product,Integration timeout
T02605,C1325,2023-08-22,2023-08-23,Chat,P1,Closed,Performance,Bug,Integration timeout
T02606,C1325,2023-03-30,2023-04-04,Email,P3,Closed,Integration,Config,Integration timeout
T02607,C1326,2022-12-02,2022-12-04,Email,P1,Closed,Integration,Bug,Issue with compute workload
T02608,C1326,2022-12-24,2022-12-25,Chat,P2,Closed,Billing,Product,Issue with compute workload
T02609,C1326,2023-06-17,2023-06-24,Chat,P3,Closed,Integration,Product,Issue with compute workload
T02610,C1326,2023-01-16,2023-01-20,Chat,P3,Closed,Billing,Product,Integration timeout
T02611,C1326,2022-10-13,2022-10-23,Email,P1,Closed,Billing,Config,Integration timeout
T02612,C1327,2023-06-10,2023-06-15,Email,P2,Closed,Integration,Bug,Issue with compute workload
T02613,C1327,2023-11-15,2023-11-16,Chat,P3,Closed,Billing,Product,Issue with compute workload
T02614,C1329,2023-02-15,2023-02-18,Portal,P2,Closed,Integration,Config,Unexpected billing spike
