Ticket_ID,Customer_ID,Created_Date,Closed_Date,Channel,Severity,Status,Category,Root_Cause,Ticket_Text
T005874,C1248,2023-11-13,2023-11-14,Email,P2,Closed,Performance,Bug,Auth failure
T005875,C1248,2023-09-02,2023-09-03,Portal,P4,Closed,Billing,Bug,Auth failure
T005876,C1248,2023-12-22,2023-12-23,Email,P2,Closed,Integration,Unknown,Integration error
T005877,C1249,2023-08-15,2023-08-23,Portal,P4,Closed,Billing,Product,Usage spike
T005878,C1249,2023-12-20,2023-12-22,Chat,P4,Closed,Billing,Unknown,Integration error
T005879,C1249,2023-01-17,2023-01-23,Portal,P1,Closed,Billing,Bug,Usage spike
T005880,C1249,2023-08-02,2023-08-11,Chat,P3,Closed,Integration,Bug,Usage spike
T005881,C1249,2023-01-21,2023-01-23,Email,P4,Closed,Integration,Unknown,Unexpected billing
T005882,C1250,2023-09-19,2023-09-23,Email,P3,Closed,Integration,Product,Latency issue
T005883,C1250,2023-08-10,2023-08-12,Email,P4,Closed,Onboarding,Config,Data sync failing
T005884,C1250,2023-10-02,2023-10-04,Portal,P2,Closed,Billing,Bug,Unexpected billing
T005885,C1250,2023-07-12,2023-07-16,Email,P4,Closed,Onboarding,Product,Integration error
T005886,C1250,2023-11-24,2023-11-25,Email,P3,Closed,Integration,Product,Unexpected billing
T005887,C1250,2023-12-25,2023-12-31,Portal,P1,Closed,Billing,Unknown,Auth failure
T005888,C1250,2023-12-05,2023-12-14,Email,P3,Closed,Performance,Config,Unexpected billing
T005889,C1251,2023-12-22,2023-12-23,Email,P2,Closed,Billing,Capacity,Data sync failing
T005890,C1251,2023-12-25,2023-12-27,Email,P3,Closed,Performance,Config,Usage spike
T005891,C1251,2023-12-14,2023-12-20,Portal,P2,Closed,Billing,Config,Integration error
T005892,C1251,2023-12-02,2023-12-10,Email,P2,Closed,Onboarding,Unknown,Unexpected billing
T005893,C1251,2023-12-26,2023-12-31,Email,P3,Closed,Onboarding,Capacity,Auth failure
T005894,C1251,2023-12-10,2023-12-11,Portal,P2,Closed,Integration,Unknown,Usage spike
T005895,C1251,2023-12-13,2023-12-20,Portal,P1,Closed,Billing,Capacity,Auth failure
T005896,C1251,2023-12-02,2023-12-10,Email,P4,Closed,Reliability,Product,Unexpected billing
T005897,C1251,2023-12-16,2023-12-25,Email,P1,Closed,Integration,Config,Auth failure
T005898,C1251,2023-12-23,2023-12-24,Portal,P2,Closed,Billing,Config,Latency issue
T005899,C1252,2023-12-29,2023-12-31,Chat,P4,Closed,Integration,Config,Latency issue
T005900,C1252,2023-12-01,2023-12-09,Portal,P2,Closed,Integration,Capacity,Integration error
T005901,C1252,2023-12-25,2023-12-31,Portal,P1,Closed,Reliability,Unknown,Data sync failing
T005902,C1252,2023-12-24,2023-12-31,Chat,P2,Closed,Onboarding,Product,Data sync failing
T005903,C1252,2023-12-17,2023-12-19,Email,P1,Closed,Integration,Capacity,Usage spike
T005904,C1252,2023-12-01,2023-12-09,Chat,P3,Closed,Reliability,Bug,Auth failure
T005905,C1252,2023-12-08,2023-12-15,Chat,P3,Closed,Integration,Unknown,Usage spike
T005906,C1252,2023-12-09,2023-12-18,Email,P4,Closed,Performance,Unknown,Integration error
T005907,C1252,2023-12-27,2023-12-31,Chat,P4,Closed,Performance,Capacity,Usage spike
T005908,C1252,2023-12-15,2023-12-18,Portal,P2,Closed,Reliability,Capacity,Data sync failing
T005909,C1253,2023-09-08,2023-09-13,Chat,P2,Closed,Onboarding,Config,Usage spike
T005910,C1253,2023-09-15,2023-09-23,Chat,P3,Closed,Reliability,Capacity,Unexpected billing
T005911,C1253,2023-12-07,2023-12-11,Email,P2,Closed,Reliability,Config,Data sync failing
T005912,C1253,2023-11-13,2023-11-20,Portal,P1,Closed,Reliability,Capacity,Integration error
T005913,C1253,2023-10-07,2023-10-15,Email,P1,Closed,Integration,Product,Auth failure
T005914,C1253,2023-11-18,2023-11-19,Email,P2,Closed,Reliability,Bug,Unexpected billing
T005915,C1253,2023-12-24,2023-12-27,Portal,P2,Closed,Reliability,Capacity,Integration error
T005916,C1254,2023-12-06,2023-12-10,Chat,P2,Closed,Reliability,Product,Unexpected billing
T005917,C1254,2023-11-03,2023-11-11,Chat,P4,Closed,Billing,Unknown,Integration error
T005918,C1254,2023-12-27,2023-12-31,Email,P1,Closed,Reliability,Unknown,Data sync failing
T005919,C1254,2023-11-06,2023-11-15,Chat,P3,Closed,Performance,Config,Usage spike
T005920,C1254,2023-11-05,2023-11-13,Email,P3,Closed,Onboarding,Product,Data sync failing
T005921,C1254,2023-11-20,2023-11-29,Portal,P4,Closed,Billing,Config,Latency issue
T005922,C1254,2023-12-18,2023-12-19,Chat,P1,Closed,Performance,Product,Unexpected billing
T005923,C1254,2023-12-08,2023-12-11,Chat,P3,Closed,Onboarding,Product,Unexpected billing
T005924,C1254,2023-12-03,2023-12-12,Chat,P4,Closed,Reliability,Config,Latency issue
T005925,C1254,2023-12-09,2023-12-12,Email,P1,Closed,Billing,Config,Integration error
T005926,C1254,2023-12-21,2023-12-27,Email,P4,Closed,Onboarding,Capacity,Unexpected billing
T005927,C1255,2023-06-20,2023-06-29,Email,P4,Closed,Reliability,Unknown,Data sync failing
T005928,C1255,2023-11-09,2023-11-18,Chat,P3,Closed,Onboarding,Product,Latency issue
T005929,C1255,2023-10-17,2023-10-22,Chat,P2,Closed,Performance,Bug,Usage spike
T005930,C1255,2023-05-03,2023-05-09,Email,P2,Closed,Performance,Unknown,Data sync failing
T005931,C1255,2023-05-07,2023-05-16,Chat,P1,Closed,Performance,Unknown,Auth failure
T005932,C1255,2023-11-19,2023-11-24,Portal,P3,Closed,Performance,Capacity,Data sync failing
T005933,C1255,2023-09-02,2023-09-04,Chat,P1,Closed,Integration,Capacity,Unexpected billing
T005934,C1255,2023-12-23,2023-12-31,Chat,P4,Closed,Onboarding,Bug,Unexpected billing
T005935,C1255,2023-11-19,2023-11-20,Portal,P2,Closed,Onboarding,Product,Data sync failing
T005936,C1255,2023-07-12,2023-07-13,Portal,P1,Closed,Integration,Product,Integration error
T005937,C1256,2023-09-13,2023-09-16,Email,P1,Closed,Reliability,Capacity,Latency issue
T005938,C1256,2023-11-13,2023-11-19,Email,P4,Closed,Billing,Config,Integration error
T005939,C1256,2023-09-13,2023-09-21,Email,P3,Closed,Billing,Capacity,Data sync failing
T005940,C1256,2023-09-12,2023-09-19,Email,P1,Closed,Onboarding,Product,Unexpected billing
T005941,C1256,2023-09-01,2023-09-02,Email,P1,Closed,Billing,Capacity,Usage spike
T005942,C1257,2023-10-21,2023-10-30,Chat,P2,Closed,Reliability,Product,Auth failure
T005943,C1257,2023-12-15,2023-12-22,Email,P4,Closed,Billing,Config,Latency issue
T005944,C1257,2023-12-02,2023-12-05,Chat,P2,Closed,Billing,Bug,Data sync failing
T005945,C1257,2023-11-01,2023-11-08,Chat,P2,Closed,Integration,Config,Usage spike
T005946,C1257,2023-10-07,2023-10-13,Chat,P3,Closed,Performance,Bug,Auth failure
T005947,C1257,2023-11-22,2023-11-24,Chat,P3,Closed,Reliability,Config,Data sync failing
T005948,C1258,2022-12-28,2023-01-04,Chat,P3,Closed,Onboarding,Bug,Auth failure
T005949,C1258,2023-12-08,2023-12-14,Chat,P2,Closed,Integration,Unknown,Auth failure
T005950,C1258,2023-03-27,2023-03-30,Chat,P2,Closed,Integration,Bug,Auth failure
T005951,C1258,2022-10-31,2022-11-08,Portal,P1,Closed,Billing,Product,Auth failure
T005952,C1258,2023-08-08,2023-08-13,Portal,P2,Closed,Onboarding,Unknown,Usage spike
T005953,C1258,2023-09-27,2023-10-02,Email,P2,Closed,Billing,Config,Usage spike
T005954,C1258,2023-09-01,2023-09-07,Chat,P4,Closed,Onboarding,Bug,Usage spike
T005955,C1258,2023-03-16,2023-03-19,Email,P3,Closed,Performance,Bug,Data sync failing
T005956,C1259,2023-10-21,2023-10-26,Chat,P3,Closed,Billing,Bug,Unexpected billing
T005957,C1259,2023-10-24,2023-10-25,Email,P4,Closed,Onboarding,Unknown,Auth failure
T005958,C1259,2023-07-15,2023-07-21,Chat,P3,Closed,Performance,Product,Integration error
T005959,C1259,2023-03-08,2023-03-14,Chat,P1,Closed,Integration,Unknown,Usage spike
T005960,C1259,2023-09-28,2023-09-30,Email,P2,Closed,Billing,Capacity,Auth failure
T005961,C1259,2023-10-21,2023-10-26,Portal,P1,Closed,Integration,Unknown,Data sync failing
T005962,C1259,2023-12-19,2023-12-27,Portal,P2,Closed,Performance,Config,Latency issue
T005963,C1259,2023-10-22,2023-10-28,Email,P1,Closed,Integration,Bug,Integration error
T005964,C1259,2023-06-24,2023-06-27,Email,P1,Closed,Integration,Config,Usage spike
T005965,C1259,2023-11-13,2023-11-21,Portal,P4,Closed,Billing,Capacity,Data sync failing
T005966,C1260,2023-02-25,2023-02-27,Email,P2,Closed,Reliability,Product,Integration error
T005967,C1260,2023-06-29,2023-07-02,Email,P3,Closed,Performance,Unknown,Integration error
T005968,C1260,2023-01-21,2023-01-26,Chat,P2,Closed,Onboarding,Unknown,Unexpected billing
T005969,C1260,2023-05-16,2023-05-18,Email,P1,Closed,Performance,Unknown,Latency issue
T005970,C1260,2023-06-30,2023-07-07,Portal,P3,Closed,Performance,Product,Usage spike
T005971,C1260,2023-08-28,2023-08-29,Email,P1,Closed,Reliability,Bug,Latency issue
T005972,C1260,2023-04-04,2023-04-07,Chat,P1,Closed,Onboarding,Product,Auth failure
T005973,C1260,2023-02-14,2023-02-15,Email,P4,Closed,Performance,Config,Data sync failing
T005974,C1261,2023-12-08,2023-12-12,Portal,P2,Closed,Reliability,Bug,Usage spike
T005975,C1261,2023-12-05,2023-12-07,Email,P1,Closed,Performance,Capacity,Auth failure
T005976,C1261,2023-12-05,2023-12-08,Chat,P3,Closed,Reliability,Bug,Unexpected billing
T005977,C1261,2023-12-12,2023-12-16,Chat,P1,Closed,Performance,Unknown,Usage spike
T005978,C1261,2023-12-05,2023-12-14,Chat,P2,Closed,Integration,Config,Data sync failing
T005979,C1261,2023-12-11,2023-12-16,Portal,P2,Closed,Billing,Product,Latency issue
T005980,C1261,2023-12-17,2023-12-23,Portal,P3,Closed,Onboarding,Bug,Usage spike
T005981,C1261,2023-12-13,2023-12-20,Email,P1,Closed,Billing,Capacity,Unexpected billing
T005982,C1261,2023-12-19,2023-12-27,Email,P1,Closed,Performance,Bug,Auth failure
T005983,C1261,2023-12-11,2023-12-17,Portal,P4,Closed,Performance,Product,Unexpected billing
T005984,C1261,2023-12-26,2023-12-31,Chat,P4,Closed,Performance,Capacity,Usage spike
T005985,C1262,2023-07-08,2023-07-17,Portal,P2,Closed,Integration,Bug,Data sync failing
T005986,C1262,2023-12-03,2023-12-05,Chat,P1,Closed,Performance,Bug,Latency issue
T005987,C1262,2023-03-23,2023-03-26,Email,P1,Closed,Integration,Config,Auth failure
T005988,C1262,2023-08-08,2023-08-13,Chat,P1,Closed,Performance,Config,Unexpected billing
T005989,C1262,2022-10-13,2022-10-22,Chat,P4,Closed,Onboarding,Product,Usage spike
T005990,C1263,2023-12-25,2023-12-26,Email,P3,Closed,Performance,Config,Unexpected billing
T005991,C1263,2023-12-30,2023-12-31,Portal,P1,Closed,Billing,Unknown,Usage spike
T005992,C1263,2023-12-27,2023-12-30,Chat,P4,Closed,Billing,Unknown,Integration error
T005993,C1263,2023-12-14,2023-12-17,Chat,P2,Closed,Billing,Config,Latency issue
T005994,C1263,2023-12-25,2023-12-27,Email,P4,Closed,Onboarding,Capacity,Unexpected billing
T005995,C1263,2023-12-20,2023-12-24,Chat,P3,Closed,Onboarding,Unknown,Integration error
T005996,C1263,2023-12-14,2023-12-20,Chat,P3,Closed,Billing,Product,Data sync failing
T005997,C1263,2023-12-24,2023-12-31,Email,P1,Closed,Billing,Bug,Unexpected billing
T005998,C1264,2023-09-15,2023-09-21,Chat,P3,Closed,Reliability,Config,Unexpected billing
T005999,C1264,2023-08-05,2023-08-11,Portal,P2,Closed,Integration,Config,Auth failure
T006000,C1264,2023-08-05,2023-08-06,Email,P2,Closed,Onboarding,Capacity,Auth failure
T006001,C1264,2023-05-05,2023-05-14,Chat,P4,Closed,Onboarding,Unknown,Unexpected billing
T006002,C1264,2023-09-02,2023-09-08,Portal,P4,Closed,Reliability,Capacity,Unexpected billing
T006003,C1264,2023-04-24,2023-04-26,Portal,P2,Closed,Billing,Product,Unexpected billing
T006004,C1264,2023-10-02,2023-10-03,Chat,P1,Closed,Billing,Bug,Unexpected billing
T006005,C1264,2023-06-27,2023-07-03,Portal,P3,Closed,Integration,Bug,Auth failure
T006006,C1264,2023-09-11,2023-09-17,Email,P3,Closed,Onboarding,Config,Unexpected billing
T006007,C1264,2023-05-02,2023-05-04,Chat,P1,Closed,Integration,Config,Unexpected billing
T006008,C1265,2023-07-01,2023-07-05,Chat,P2,Closed,Performance,Unknown,Integration error
T006009,C1265,2023-06-24,2023-06-29,Portal,P4,Closed,Performance,Capacity,Data sync failing
T006010,C1265,2023-01-26,2023-01-28,Email,P3,Closed,Reliability,Config,Latency issue
T006011,C1265,2023-12-06,2023-12-14,Portal,P4,Closed,Performance,Product,Integration error
T006012,C1265,2023-11-05,2023-11-07,Email,P2,Closed,Performance,Capacity,Auth failure
T006013,C1265,2023-10-16,2023-10-18,Email,P1,Closed,Performance,Product,Integration error
T006014,C1266,2023-09-25,2023-10-01,Email,P4,Closed,Reliability,Config,Data sync failing
T006015,C1266,2023-11-19,2023-11-28,Email,P3,Closed,Integration,Product,Integration error
T006016,C1266,2023-09-15,2023-09-23,Email,P1,Closed,Billing,Config,Unexpected billing
T006017,C1266,2023-10-13,2023-10-15,Email,P3,Closed,Performance,Capacity,Integration error
T006018,C1266,2023-11-10,2023-11-17,Chat,P1,Closed,Billing,Product,Data sync failing
T006019,C1266,2023-07-21,2023-07-29,Email,P3,Closed,Performance,Unknown,Data sync failing
T006020,C1266,2023-09-20,2023-09-22,Email,P4,Closed,Reliability,Product,Latency issue
T006021,C1267,2023-12-23,2023-12-24,Portal,P4,Closed,Onboarding,Product,Integration error
T006022,C1267,2023-11-01,2023-11-05,Portal,P1,Closed,Billing,Bug,Data sync failing
T006023,C1267,2023-12-08,2023-12-17,Email,P2,Closed,Billing,Bug,Usage spike
T006024,C1267,2023-11-15,2023-11-17,Portal,P4,Closed,Onboarding,Unknown,Integration error
T006025,C1267,2023-11-02,2023-11-09,Email,P4,Closed,Performance,Capacity,Auth failure
T006026,C1268,2023-10-21,2023-10-24,Portal,P4,Closed,Reliability,Unknown,Usage spike
T006027,C1268,2023-08-01,2023-08-10,Email,P2,Closed,Billing,Config,Auth failure
T006028,C1268,2023-07-30,2023-08-08,Portal,P2,Closed,Onboarding,Unknown,Auth failure
T006029,C1268,2023-10-03,2023-10-11,Chat,P3,Closed,Billing,Unknown,Unexpected billing
T006030,C1268,2023-08-23,2023-08-25,Email,P2,Closed,Integration,Bug,Usage spike
T006031,C1268,2023-12-13,2023-12-14,Portal,P3,Closed,Billing,Unknown,Usage spike
T006032,C1268,2023-07-16,2023-07-21,Portal,P4,Closed,Onboarding,Unknown,Auth failure
T006033,C1268,2023-10-24,2023-10-26,Chat,P1,Closed,Performance,Unknown,Usage spike
T006034,C1269,2023-11-06,2023-11-14,Chat,P3,Closed,Reliability,Unknown,Latency issue
T006035,C1269,2023-11-03,2023-11-10,Chat,P4,Closed,Billing,Bug,Unexpected billing
T006036,C1269,2023-11-22,2023-11-25,Email,P1,Closed,Reliability,Bug,Usage spike
T006037,C1269,2023-12-16,2023-12-20,Portal,P2,Closed,Reliability,Unknown,Data sync failing
T006038,C1269,2023-12-22,2023-12-27,Email,P3,Closed,Performance,Capacity,Data sync failing
T006039,C1269,2023-12-15,2023-12-21,Portal,P3,Closed,Onboarding,Capacity,Unexpected billing
T006040,C1269,2023-11-28,2023-12-05,Portal,P3,Closed,Performance,Bug,Data sync failing
T006041,C1269,2023-12-24,2023-12-31,Email,P3,Closed,Integration,Unknown,Auth failure
T006042,C1269,2023-11-12,2023-11-20,Chat,P3,Closed,Reliability,Bug,Unexpected billing
T006043,C1269,2023-11-06,2023-11-14,Email,P2,Closed,Integration,Bug,Unexpected billing
T006044,C1269,2023-12-17,2023-12-24,Chat,P1,Closed,Billing,Config,Latency issue
T006045,C1270,2023-07-02,2023-07-08,Portal,P1,Closed,Reliability,Capacity,Latency issue
T006046,C1270,2023-08-16,2023-08-18,Email,P1,Closed,Integration,Bug,Usage spike
T006047,C1270,2023-06-18,2023-06-27,Email,P4,Closed,Onboarding,Config,Unexpected billing
T006048,C1270,2023-08-24,2023-09-01,Chat,P2,Closed,Onboarding,Capacity,Usage spike
T006049,C1270,2023-07-22,2023-07-24,Email,P3,Closed,Reliability,Capacity,Auth failure
T006050,C1270,2023-09-27,2023-09-30,Email,P1,Closed,Onboarding,Config,Integration error
T006051,C1270,2023-06-18,2023-06-24,Chat,P4,Closed,Reliability,Config,Auth failure
T006052,C1270,2023-09-10,2023-09-19,Portal,P2,Closed,Billing,Bug,Unexpected billing
T006053,C1270,2023-05-08,2023-05-14,Chat,P2,Closed,Onboarding,Capacity,Integration error
T006054,C1271,2023-12-13,2023-12-14,Chat,P4,Closed,Performance,Bug,Data sync failing
T006055,C1271,2023-11-06,2023-11-14,Portal,P3,Closed,Performance,Capacity,Integration error
T006056,C1271,2023-12-04,2023-12-06,Portal,P4,Closed,Onboarding,Bug,Integration error
T006057,C1271,2023-09-13,2023-09-21,Portal,P2,Closed,Billing,Product,Auth failure
T006058,C1271,2023-09-19,2023-09-22,Email,P1,Closed,Performance,Product,Auth failure
T006059,C1272,2023-12-30,2023-12-31,Portal,P1,Closed,Integration,Capacity,Integration error
T006060,C1272,2023-11-26,2023-11-28,Chat,P2,Closed,Performance,Config,Auth failure
T006061,C1272,2023-11-25,2023-11-26,Portal,P2,Closed,Billing,Bug,Data sync failing
T006062,C1272,2023-11-06,2023-11-09,Email,P2,Closed,Reliability,Bug,Unexpected billing
T006063,C1272,2023-11-21,2023-11-28,Email,P3,Closed,Integration,Product,Usage spike
T006064,C1272,2023-11-12,2023-11-20,Chat,P4,Closed,Performance,Capacity,Integration error
T006065,C1272,2023-11-03,2023-11-11,Portal,P4,Closed,Billing,Product,Auth failure
T006066,C1272,2023-11-20,2023-11-21,Chat,P2,Closed,Onboarding,Bug,Auth failure
T006067,C1272,2023-12-25,2023-12-29,Chat,P2,Closed,Billing,Capacity,Latency issue
T006068,C1272,2023-12-20,2023-12-28,Email,P4,Closed,Integration,Config,Unexpected billing
T006069,C1273,2023-11-10,2023-11-11,Email,P3,Closed,Reliability,Product,Auth failure
T006070,C1273,2023-11-14,2023-11-16,Chat,P2,Closed,Integration,Unknown,Data sync failing
T006071,C1273,2023-11-05,2023-11-09,Chat,P1,Closed,Onboarding,Config,Auth failure
T006072,C1273,2023-12-27,2023-12-31,Chat,P1,Closed,Reliability,Capacity,Data sync failing
T006073,C1273,2023-12-24,2023-12-31,Chat,P3,Closed,Integration,Unknown,Unexpected billing
T006074,C1273,2023-12-18,2023-12-23,Portal,P4,Closed,Reliability,Config,Latency issue
T006075,C1273,2023-11-17,2023-11-21,Portal,P3,Closed,Billing,Bug,Integration error
T006076,C1273,2023-11-30,2023-12-05,Portal,P2,Closed,Onboarding,Bug,Latency issue
T006077,C1273,2023-12-05,2023-12-13,Chat,P2,Closed,Billing,Config,Integration error
T006078,C1274,2023-12-04,2023-12-08,Portal,P3,Closed,Billing,Capacity,Integration error
T006079,C1274,2023-08-03,2023-08-11,Email,P4,Closed,Billing,Unknown,Usage spike
T006080,C1274,2023-11-05,2023-11-11,Chat,P2,Closed,Performance,Product,Data sync failing
T006081,C1274,2023-10-29,2023-11-02,Chat,P1,Closed,Onboarding,Product,Usage spike
T006082,C1274,2023-12-10,2023-12-15,Email,P1,Closed,Performance,Bug,Integration error
T006083,C1274,2023-07-07,2023-07-16,Portal,P4,Closed,Performance,Product,Unexpected billing
T006084,C1274,2023-12-11,2023-12-16,Chat,P3,Closed,Reliability,Unknown,Usage spike
T006085,C1274,2023-07-24,2023-07-27,Portal,P2,Closed,Reliability,Unknown,Unexpected billing
T006086,C1274,2023-12-22,2023-12-23,Portal,P1,Closed,Integration,Config,Integration error
T006087,C1275,2023-11-11,2023-11-20,Chat,P3,Closed,Integration,Capacity,Data sync failing
T006088,C1275,2023-11-16,2023-11-22,Email,P4,Closed,Onboarding,Capacity,Latency issue
T006089,C1275,2023-09-28,2023-10-05,Email,P4,Closed,Onboarding,Config,Unexpected billing
T006090,C1275,2023-12-08,2023-12-10,Portal,P4,Closed,Performance,Bug,Unexpected billing
T006091,C1275,2023-12-04,2023-12-09,Chat,P1,Closed,Performance,Capacity,Usage spike
T006092,C1275,2023-09-07,2023-09-08,Chat,P3,Closed,Performance,Unknown,Usage spike
T006093,C1275,2023-12-21,2023-12-27,Email,P3,Closed,Performance,Product,Unexpected billing
T006094,C1275,2023-10-29,2023-11-04,Email,P1,Closed,Reliability,Config,Unexpected billing
T006095,C1276,2023-10-02,2023-10-05,Chat,P3,Closed,Onboarding,Capacity,Usage spike
T006096,C1276,2023-12-02,2023-12-11,Email,P1,Closed,Billing,Config,Data sync failing
T006097,C1276,2023-10-27,2023-11-01,Portal,P2,Closed,Billing,Config,Latency issue
T006098,C1276,2023-10-26,2023-10-27,Portal,P2,Closed,Onboarding,Bug,Latency issue
T006099,C1276,2023-12-23,2023-12-31,Email,P4,Closed,Onboarding,Bug,Latency issue
T006100,C1276,2023-12-24,2023-12-31,Portal,P4,Closed,Integration,Unknown,Integration error
T006101,C1276,2023-11-22,2023-11-25,Email,P1,Closed,Reliability,Bug,Auth failure
T006102,C1276,2023-12-01,2023-12-09,Chat,P3,Closed,Performance,Config,Data sync failing
T006103,C1276,2023-10-08,2023-10-12,Portal,P4,Closed,Performance,Config,Integration error
T006104,C1276,2023-11-10,2023-11-16,Email,P1,Closed,Billing,Bug,Data sync failing
T006105,C1276,2023-11-11,2023-11-15,Email,P2,Closed,Performance,Product,Data sync failing
T006106,C1277,2023-09-22,2023-09-30,Email,P4,Closed,Integration,Capacity,Latency issue
T006107,C1277,2023-12-10,2023-12-11,Email,P4,Closed,Reliability,Bug,Latency issue
T006108,C1277,2023-12-19,2023-12-22,Portal,P2,Closed,Reliability,Unknown,Unexpected billing
T006109,C1277,2023-11-03,2023-11-12,Email,P2,Closed,Onboarding,Config,Latency issue
T006110,C1277,2023-10-27,2023-10-28,Chat,P1,Closed,Performance,Unknown,Integration error
T006111,C1277,2023-09-22,2023-10-01,Portal,P4,Closed,Performance,Config,Auth failure
T006112,C1277,2023-10-29,2023-11-07,Email,P4,Closed,Onboarding,Product,Data sync failing
T006113,C1278,2023-11-08,2023-11-15,Portal,P1,Closed,Reliability,Unknown,Auth failure
T006114,C1278,2023-06-21,2023-06-24,Chat,P3,Closed,Onboarding,Config,Data sync failing
T006115,C1278,2023-07-05,2023-07-06,Portal,P2,Closed,Performance,Capacity,Data sync failing
T006116,C1278,2023-10-06,2023-10-09,Chat,P3,Closed,Billing,Config,Data sync failing
T006117,C1278,2023-06-04,2023-06-06,Portal,P1,Closed,Billing,Config,Latency issue
T006118,C1278,2023-11-15,2023-11-16,Email,P1,Closed,Performance,Config,Auth failure
T006119,C1278,2023-10-03,2023-10-06,Portal,P2,Closed,Onboarding,Config,Auth failure
T006120,C1278,2023-09-23,2023-09-30,Portal,P2,Closed,Onboarding,Config,Usage spike
T006121,C1278,2023-06-30,2023-07-09,Chat,P4,Closed,Billing,Unknown,Latency issue
T006122,C1279,2023-12-19,2023-12-20,Email,P2,Closed,Integration,Capacity,Latency issue
T006123,C1279,2023-12-21,2023-12-23,Chat,P2,Closed,Performance,Product,Auth failure
T006124,C1279,2023-12-25,2023-12-31,Email,P2,Closed,Reliability,Unknown,Auth failure
T006125,C1279,2023-12-05,2023-12-06,Email,P1,Closed,Integration,Capacity,Usage spike
T006126,C1279,2023-11-04,2023-11-05,Portal,P4,Closed,Onboarding,Product,Data sync failing
T006127,C1279,2023-11-05,2023-11-06,Email,P1,Closed,Performance,Product,Latency issue
T006128,C1279,2023-12-03,2023-12-05,Portal,P1,Closed,Performance,Product,Auth failure
T006129,C1279,2023-11-06,2023-11-14,Portal,P1,Closed,Performance,Product,Auth failure
T006130,C1279,2023-12-26,2023-12-31,Chat,P2,Closed,Onboarding,Capacity,Usage spike
T006131,C1280,2023-12-03,2023-12-04,Chat,P2,Closed,Integration,Config,Integration error
T006132,C1280,2023-11-12,2023-11-19,Portal,P4,Closed,Integration,Unknown,Usage spike
T006133,C1280,2023-12-17,2023-12-22,Email,P4,Closed,Billing,Capacity,Latency issue
T006134,C1280,2023-12-26,2023-12-31,Chat,P1,Closed,Reliability,Product,Usage spike
T006135,C1280,2023-12-14,2023-12-22,Portal,P2,Closed,Billing,Capacity,Usage spike
T006136,C1280,2023-12-23,2023-12-31,Email,P4,Closed,Onboarding,Config,Data sync failing
T006137,C1281,2023-08-28,2023-09-06,Portal,P3,Closed,Reliability,Config,Usage spike
T006138,C1281,2023-12-15,2023-12-18,Portal,P4,Closed,Onboarding,Product,Latency issue
T006139,C1281,2023-09-20,2023-09-25,Portal,P3,Closed,Performance,Config,Latency issue
T006140,C1281,2023-09-22,2023-09-27,Portal,P2,Closed,Reliability,Config,Integration error
T006141,C1281,2023-07-07,2023-07-10,Email,P1,Closed,Reliability,Unknown,Auth failure
T006142,C1281,2023-07-31,2023-08-08,Portal,P3,Closed,Onboarding,Product,Unexpected billing
T006143,C1281,2023-10-12,2023-10-19,Portal,P3,Closed,Billing,Product,Integration error
T006144,C1281,2023-09-29,2023-10-07,Portal,P2,Closed,Integration,Bug,Integration error
T006145,C1281,2023-12-07,2023-12-09,Portal,P2,Closed,Billing,Config,Unexpected billing
T006146,C1282,2023-09-05,2023-09-10,Portal,P3,Closed,Onboarding,Unknown,Latency issue
T006147,C1282,2023-12-19,2023-12-21,Email,P3,Closed,Onboarding,Capacity,Integration error
T006148,C1282,2023-11-30,2023-12-02,Chat,P1,Closed,Billing,Unknown,Integration error
T006149,C1282,2023-10-02,2023-10-06,Chat,P4,Closed,Performance,Config,Latency issue
T006150,C1282,2023-10-21,2023-10-23,Email,P3,Closed,Integration,Config,Auth failure
T006151,C1282,2023-10-21,2023-10-29,Email,P4,Closed,Integration,Product,Unexpected billing
T006152,C1282,2023-09-07,2023-09-13,Email,P3,Closed,Performance,Bug,Auth failure
T006153,C1282,2023-09-14,2023-09-17,Portal,P1,Closed,Reliability,Capacity,Auth failure
T006154,C1282,2023-11-21,2023-11-26,Chat,P4,Closed,Onboarding,Capacity,Unexpected billing
T006155,C1282,2023-09-15,2023-09-23,Email,P2,Closed,Onboarding,Bug,Integration error
T006156,C1282,2023-12-03,2023-12-04,Portal,P2,Closed,Billing,Unknown,Data sync failing
T006157,C1283,2023-11-16,2023-11-24,Portal,P1,Closed,Integration,Unknown,Integration error
T006158,C1283,2023-12-14,2023-12-18,Chat,P2,Closed,Onboarding,Unknown,Integration error
T006159,C1283,2023-07-06,2023-07-10,Portal,P1,Closed,Billing,Bug,Latency issue
T006160,C1283,2023-08-11,2023-08-17,Email,P3,Closed,Billing,Capacity,Data sync failing
T006161,C1283,2023-09-12,2023-09-14,Email,P1,Closed,Billing,Product,Auth failure
T006162,C1283,2023-10-11,2023-10-13,Chat,P3,Closed,Performance,Unknown,Latency issue
T006163,C1283,2023-08-17,2023-08-22,Chat,P3,Closed,Reliability,Unknown,Latency issue
T006164,C1284,2023-11-10,2023-11-17,Chat,P1,Closed,Performance,Bug,Unexpected billing
T006165,C1284,2023-11-17,2023-11-20,Portal,P1,Closed,Integration,Config,Latency issue
T006166,C1284,2023-11-11,2023-11-18,Chat,P1,Closed,Billing,Capacity,Latency issue
