Deal_ID,Customer_ID,Month,SKU_ID,Sales_Rep_ID,Sales_Rep_Name,Sales_Team,Sales_Motion,Lead_Source,Deal_Type,Booking_Amount_USD,ARR_Booked_USD,Discount_Pct,List_Price_ARR_USD,Plan_Type,Commit_Type,Usage_Commit_Units
D_C1134,C1134,2023-12-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Outbound,New,34692.59,34692.59,12.32,39565.15,Pro,Subscription,3279
D_C1135,C1135,2023-05-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Inbound,New,25499.66,25499.66,22.54,32921.49,Standard,Usage commit,1005
D_C1136,C1136,2023-07-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Inbound,New,22493.97,22493.97,10.93,25253.47,Pro,Hybrid,1676
D_C1137,C1137,2023-02-01,SKU1,SR04,Rep_SR04,SMB,High-touch AE,Inbound,New,15100.02,15100.02,26.47,20534.8,Standard,Usage commit,3403
D_C1138,C1138,2023-11-01,SKU1,SR04,Rep_SR04,SMB,High-touch AE,Partner,New,23061.07,23061.07,22.22,29647.25,Standard,Usage commit,3363
D_C1139,C1139,2023-08-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Outbound,New,22280.14,22280.14,19.12,27547.19,Standard,Hybrid,4363
D_C1140,C1140,2022-10-01,SKU1,SR06,Rep_SR06,SMB,High-touch AE,Outbound,New,34396.76,34396.76,20.09,43042.15,Standard,Subscription,3142
D_C1141,C1141,2023-03-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Partner,New,33147.67,33147.67,19.34,41093.07,Pro,Subscription,1717
D_C1142,C1142,2023-12-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Inbound,New,36253.67,36253.67,17.02,43687.14,Standard,Subscription,2398
D_C1143,C1143,2023-09-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Inbound,New,24965.09,24965.09,20.66,31464.1,Pro,Subscription,2311
D_C1144,C1144,2022-10-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Inbound,New,33271.14,33271.14,22.92,43165.11,Standard,Usage commit,3400
D_C1145,C1145,2023-12-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Outbound,New,29350.03,29350.03,13.67,33996.18,Standard,Hybrid,4105
D_C1146,C1146,2022-09-01,SKU1,SR04,Rep_SR04,SMB,High-touch AE,Inbound,New,32605.32,32605.32,17.74,39636.17,Standard,Usage commit,2446
D_C1147,C1147,2022-09-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Partner,New,21341.28,21341.28,15.8,25347.05,Standard,Subscription,1434
D_C1148,C1148,2022-08-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Inbound,New,14002.13,14002.13,14.99,16471.04,Pro,Usage commit,3036
D_C1149,C1149,2022-10-01,SKU1,SR06,Rep_SR06,SMB,High-touch AE,Partner,New,26967.93,26967.93,22.85,34954.31,Pro,Usage commit,708
D_C1150,C1150,2023-06-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Inbound,New,14356.89,14356.89,15.82,17055.06,Pro,Hybrid,2537
D_C1151,C1151,2023-05-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Outbound,New,31414.91,31414.91,19.59,39066.09,Standard,Subscription,1835
D_C1152,C1152,2023-05-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Outbound,New,14165.45,14165.45,18.43,17365.41,Standard,Subscription,815
D_C1153,C1153,2023-07-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Inbound,New,23827.96,23827.96,20.91,30129.45,Pro,Usage commit,2190
D_C1154,C1154,2023-12-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Outbound,New,34641.45,34641.45,26.64,47219.0,Standard,Usage commit,4791
D_C1155,C1155,2023-11-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Outbound,New,25440.58,25440.58,12.12,28949.96,Standard,Hybrid,2558
D_C1156,C1156,2023-11-01,SKU1,SR06,Rep_SR06,SMB,High-touch AE,Partner,New,32301.16,32301.16,26.32,43836.91,Pro,Hybrid,2802
D_C1157,C1157,2023-10-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Outbound,New,24451.06,24451.06,26.21,33134.79,Pro,Subscription,1358
D_C1158,C1158,2023-07-01,SKU1,SR04,Rep_SR04,SMB,High-touch AE,Outbound,New,21820.47,21820.47,17.18,26346.17,Pro,Subscription,4348
D_C1159,C1159,2023-08-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Partner,New,35877.77,35877.77,17.62,43553.35,Standard,Hybrid,3122
D_C1160,C1160,2022-10-01,SKU1,SR04,Rep_SR04,SMB,High-touch AE,Inbound,New,23912.09,23912.09,18.94,29498.22,Standard,Usage commit,4525
D_C1161,C1161,2023-04-01,SKU1,SR06,Rep_SR06,SMB,High-touch AE,Inbound,New,26454.38,26454.38,17.75,32164.11,Standard,Hybrid,4473
D_C1162,C1162,2023-01-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Inbound,New,15625.42,15625.42,24.67,20741.59,Standard,Hybrid,2880
D_C1163,C1163,2023-10-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Partner,New,14355.75,14355.75,11.25,16174.97,Standard,Usage commit,2611
D_C1164,C1164,2023-03-01,SKU1,SR06,Rep_SR06,SMB,High-touch AE,Outbound,New,20754.73,20754.73,19.49,25778.4,Standard,Usage commit,646
D_C1165,C1165,2023-11-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Partner,New,22967.55,22967.55,27.9,31855.13,Standard,Hybrid,2278
D_C1166,C1166,2023-04-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Partner,New,35980.2,35980.2,14.55,42106.78,Standard,Hybrid,2156
D_C1167,C1167,2023-12-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Partner,New,34832.93,34832.93,24.18,45942.88,Pro,Usage commit,2420
D_C1168,C1168,2023-12-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Outbound,New,10843.52,10843.52,21.44,13802.92,Standard,Hybrid,610
D_C1169,C1169,2023-07-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Outbound,New,28485.44,28485.44,14.53,33327.79,Standard,Hybrid,3838
D_C1170,C1170,2023-11-01,SKU1,SR06,Rep_SR06,SMB,High-touch AE,Outbound,New,16256.13,16256.13,18.09,19846.66,Pro,Hybrid,3976
D_C1171,C1171,2023-03-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Inbound,New,32323.02,32323.02,22.37,41636.83,Standard,Hybrid,3826
D_C1172,C1172,2022-12-01,SKU1,SR06,Rep_SR06,SMB,High-touch AE,Partner,New,12576.43,12576.43,21.4,16001.1,Standard,Subscription,3123
D_C1173,C1173,2023-10-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Inbound,New,23974.38,23974.38,23.28,31249.04,Standard,Hybrid,2723
D_C1174,C1174,2023-01-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Inbound,New,23897.73,23897.73,15.4,28248.1,Standard,Usage commit,1772
D_C1175,C1175,2023-11-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Outbound,New,27620.15,27620.15,26.47,37561.32,Standard,Hybrid,2253
D_C1176,C1176,2023-10-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Outbound,New,19071.51,19071.51,20.45,23973.41,Pro,Usage commit,905
D_C1177,C1177,2022-11-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Outbound,New,11524.53,11524.53,12.49,13169.59,Standard,Hybrid,4338
D_C1178,C1178,2023-02-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Partner,New,28706.14,28706.14,11.93,32596.18,Standard,Hybrid,3465
D_C1179,C1179,2023-09-01,SKU1,SR04,Rep_SR04,SMB,High-touch AE,Inbound,New,20230.56,20230.56,20.41,25418.85,Standard,Hybrid,3943
D_C1180,C1180,2023-06-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Outbound,New,14991.86,14991.86,15.88,17821.56,Standard,Hybrid,4714
D_C1181,C1181,2023-04-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Partner,New,21881.38,21881.38,16.74,26280.71,Standard,Usage commit,4086
D_C1182,C1182,2023-06-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Outbound,New,24891.96,24891.96,19.95,31096.86,Standard,Usage commit,1766
D_C1183,C1183,2023-04-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Outbound,New,19061.63,19061.63,10.14,21212.64,Standard,Usage commit,3143
D_C1184,C1184,2023-12-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Inbound,New,25061.84,25061.84,22.78,32453.88,Standard,Hybrid,4357
D_C1185,C1185,2023-12-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Outbound,New,18514.43,18514.43,11.19,20846.56,Standard,Hybrid,3023
D_C1186,C1186,2023-10-01,SKU1,SR06,Rep_SR06,SMB,High-touch AE,Inbound,New,31882.78,31882.78,20.41,40056.46,Standard,Hybrid,4219
D_C1187,C1187,2023-08-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Partner,New,29603.77,29603.77,21.46,37692.3,Standard,Hybrid,3969
D_C1188,C1188,2023-10-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Partner,New,34163.61,34163.61,14.1,39772.79,Pro,Usage commit,1772
D_C1189,C1189,2023-11-01,SKU1,SR04,Rep_SR04,SMB,High-touch AE,Outbound,New,27099.5,27099.5,15.88,32215.73,Standard,Hybrid,1193
D_C1190,C1190,2022-12-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Partner,New,27886.96,27886.96,13.66,32299.15,Standard,Hybrid,4920
D_C1191,C1191,2023-01-01,SKU1,SR06,Rep_SR06,SMB,High-touch AE,Partner,New,35116.26,35116.26,21.1,44507.87,Standard,Usage commit,2178
D_C1192,C1192,2023-01-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Outbound,New,20296.3,20296.3,22.74,26269.3,Standard,Subscription,1666
D_C1193,C1193,2023-04-01,SKU1,SR04,Rep_SR04,SMB,High-touch AE,Outbound,New,9310.98,9310.98,27.2,12789.22,Standard,Usage commit,4178
D_C1194,C1194,2023-11-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Partner,New,12120.71,12120.71,20.93,15328.27,Pro,Hybrid,2289
D_C1195,C1195,2023-11-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Partner,New,34112.64,34112.64,23.33,44492.31,Standard,Subscription,3241
D_C1196,C1196,2023-04-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Inbound,New,16517.99,16517.99,13.84,19170.89,Standard,Subscription,2890
D_C1197,C1197,2023-10-01,SKU1,SR04,Rep_SR04,SMB,High-touch AE,Outbound,New,35548.13,35548.13,17.97,43333.35,Standard,Subscription,4714
D_C1198,C1198,2023-12-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Outbound,New,10450.32,10450.32,17.36,12645.97,Standard,Hybrid,4537
D_C1199,C1199,2023-10-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Outbound,New,16051.9,16051.9,15.91,19088.5,Standard,Usage commit,3248
D_C1200,C1200,2023-09-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Inbound,New,30797.5,30797.5,13.97,35797.7,Standard,Usage commit,838
D_C1201,C1201,2023-10-01,SKU1,SR04,Rep_SR04,SMB,High-touch AE,Inbound,New,26875.15,26875.15,24.23,35469.56,Standard,Usage commit,4173
D_C1202,C1202,2023-01-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Partner,New,26018.32,26018.32,18.6,31965.44,Standard,Usage commit,4625
D_C1203,C1203,2023-12-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Partner,New,11962.95,11962.95,21.97,15331.41,Standard,Usage commit,1943
D_C1204,C1204,2022-12-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Outbound,New,21348.71,21348.71,23.96,28076.05,Standard,Usage commit,3753
D_C1205,C1205,2023-05-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Inbound,New,22547.87,22547.87,16.87,27123.76,Pro,Hybrid,3248
D_C1206,C1206,2023-09-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Inbound,New,32284.13,32284.13,21.27,41004.96,Standard,Usage commit,3365
D_C1207,C1207,2023-09-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Inbound,New,36327.97,36327.97,23.22,47314.65,Standard,Subscription,3609
D_C1208,C1208,2023-03-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Outbound,New,29851.32,29851.32,11.01,33543.44,Standard,Hybrid,1743
D_C1209,C1209,2022-12-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Partner,New,9313.48,9313.48,14.48,10890.12,Standard,Usage commit,3917
D_C1210,C1210,2023-09-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Outbound,New,30405.62,30405.62,20.88,38428.93,Pro,Subscription,3033
D_C1211,C1211,2023-04-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Outbound,New,17956.85,17956.85,16.26,21443.56,Standard,Usage commit,2811
D_C1212,C1212,2023-10-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Inbound,New,22242.32,22242.32,10.61,24881.85,Standard,Subscription,4660
D_C1213,C1213,2023-08-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Inbound,New,25755.28,25755.28,19.9,32154.66,Pro,Hybrid,4682
D_C1214,C1214,2023-03-01,SKU1,SR06,Rep_SR06,SMB,High-touch AE,Inbound,New,29474.6,29474.6,25.59,39613.62,Standard,Subscription,4736
D_C1215,C1215,2023-12-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Inbound,New,20081.1,20081.1,27.49,27694.41,Standard,Hybrid,1483
D_C1216,C1216,2023-08-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Outbound,New,25671.39,25671.39,12.4,29304.13,Standard,Usage commit,4097
D_C1217,C1217,2023-12-01,SKU1,SR06,Rep_SR06,SMB,High-touch AE,Outbound,New,15381.97,15381.97,23.27,20046.04,Pro,Hybrid,1140
D_C1218,C1218,2023-09-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Partner,New,15717.92,15717.92,12.15,17890.97,Standard,Hybrid,3694
D_C1219,C1219,2023-10-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Inbound,New,18483.99,18483.99,12.37,21092.6,Pro,Hybrid,1851
D_C1220,C1220,2023-04-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Outbound,New,26890.74,26890.74,12.19,30622.89,Standard,Hybrid,968
D_C1221,C1221,2023-10-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Inbound,New,29285.85,29285.85,26.52,39854.95,Standard,Hybrid,633
D_C1222,C1222,2023-05-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Partner,New,34416.23,34416.23,16.89,41408.45,Standard,Hybrid,844
D_C1223,C1223,2023-07-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Outbound,New,15858.06,15858.06,25.87,21393.58,Pro,Usage commit,4029
D_C1224,C1224,2022-08-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Outbound,New,25093.0,25093.0,26.08,33948.02,Standard,Subscription,1411
D_C1225,C1225,2023-06-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Outbound,New,9463.04,9463.04,19.51,11757.33,Pro,Subscription,1096
D_C1226,C1226,2022-11-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Outbound,New,34113.02,34113.02,22.97,44282.49,Pro,Usage commit,3388
D_C1227,C1227,2023-03-01,SKU1,SR04,Rep_SR04,SMB,High-touch AE,Inbound,New,36888.76,36888.76,10.84,41375.8,Standard,Hybrid,2795
D_C1228,C1228,2023-07-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Inbound,New,21330.3,21330.3,25.04,28455.96,Pro,Hybrid,2306
D_C1229,C1229,2023-02-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Outbound,New,24864.02,24864.02,18.01,30325.02,Standard,Usage commit,1522
D_C1230,C1230,2023-12-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Partner,New,35941.15,35941.15,26.11,48644.65,Pro,Usage commit,4533
D_C1231,C1231,2023-04-01,SKU1,SR06,Rep_SR06,SMB,High-touch AE,Partner,New,23053.49,23053.49,13.12,26535.71,Standard,Usage commit,3919
D_C1232,C1232,2023-03-01,SKU1,SR06,Rep_SR06,SMB,High-touch AE,Inbound,New,34885.41,34885.41,21.62,44508.61,Standard,Usage commit,4774
D_C1233,C1233,2023-12-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Partner,New,23541.04,23541.04,11.18,26503.59,Standard,Subscription,3554
D_C1234,C1234,2023-10-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Outbound,New,16991.79,16991.79,10.74,19036.84,Standard,Subscription,4918
D_C1235,C1235,2023-11-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Partner,New,23368.13,23368.13,15.97,27810.02,Standard,Hybrid,2860
D_C1236,C1236,2023-03-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Partner,New,22545.23,22545.23,17.29,27256.9,Standard,Hybrid,4333
D_C1237,C1237,2023-04-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Partner,New,22279.87,22279.87,19.23,27585.76,Standard,Subscription,1050
D_C1238,C1238,2023-11-01,SKU1,SR06,Rep_SR06,SMB,High-touch AE,Outbound,New,13519.75,13519.75,10.82,15159.76,Pro,Hybrid,3216
D_C1239,C1239,2023-12-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Partner,New,24736.36,24736.36,25.37,33143.66,Standard,Hybrid,1756
D_C1240,C1240,2023-12-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Partner,New,15761.18,15761.18,10.26,17562.53,Standard,Usage commit,1342
D_C1241,C1241,2023-08-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Partner,New,25061.43,25061.43,11.69,28380.08,Pro,Usage commit,1926
D_C1242,C1242,2023-06-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Partner,New,33882.45,33882.45,22.95,43972.35,Pro,Subscription,3109
D_C1243,C1243,2023-06-01,SKU1,SR06,Rep_SR06,SMB,High-touch AE,Inbound,New,10016.48,10016.48,12.15,11401.67,Standard,Subscription,1927
D_C1244,C1244,2023-10-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Partner,New,28029.55,28029.55,11.51,31675.88,Pro,Usage commit,2309
D_C1245,C1245,2023-04-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Partner,New,11687.98,11687.98,27.56,16135.02,Standard,Hybrid,3727
D_C1246,C1246,2023-11-01,SKU1,SR06,Rep_SR06,SMB,High-touch AE,Outbound,New,36455.69,36455.69,20.76,46007.89,Standard,Subscription,2944
D_C1247,C1247,2023-09-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Inbound,New,36521.65,36521.65,19.82,45550.95,Standard,Subscription,3138
D_C1248,C1248,2023-07-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Inbound,New,31849.87,31849.87,19.99,39805.58,Standard,Usage commit,838
D_C1249,C1249,2023-01-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Partner,New,9655.51,9655.51,16.02,11497.3,Standard,Usage commit,1551
D_C1250,C1250,2023-07-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Inbound,New,22267.49,22267.49,20.91,28156.36,Pro,Usage commit,628
D_C1251,C1251,2023-12-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Partner,New,25366.63,25366.63,17.26,30658.96,Standard,Subscription,2101
D_C1252,C1252,2023-12-01,SKU1,SR04,Rep_SR04,SMB,High-touch AE,Outbound,New,24547.07,24547.07,15.88,29179.95,Standard,Hybrid,1892
D_C1253,C1253,2023-09-01,SKU1,SR04,Rep_SR04,SMB,High-touch AE,Outbound,New,10100.21,10100.21,11.16,11368.87,Standard,Hybrid,797
D_C1254,C1254,2023-11-01,SKU1,SR04,Rep_SR04,SMB,High-touch AE,Outbound,New,24367.32,24367.32,17.07,29384.12,Pro,Subscription,4734
D_C1255,C1255,2023-05-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Partner,New,11451.54,11451.54,18.14,13989.2,Standard,Hybrid,3875
D_C1256,C1256,2023-08-01,SKU1,SR06,Rep_SR06,SMB,High-touch AE,Outbound,New,35983.01,35983.01,24.03,47362.88,Standard,Subscription,2535
D_C1257,C1257,2023-09-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Partner,New,16895.2,16895.2,18.08,20623.72,Standard,Subscription,4005
D_C1258,C1258,2022-09-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Outbound,New,35293.65,35293.65,20.8,44561.41,Pro,Usage commit,2837
D_C1259,C1259,2023-03-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Partner,New,34190.31,34190.31,16.14,40772.48,Standard,Subscription,3703
D_C1260,C1260,2023-01-01,SKU1,SR06,Rep_SR06,SMB,High-touch AE,Inbound,New,29487.72,29487.72,23.68,38634.9,Standard,Subscription,707
D_C1261,C1261,2023-12-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Outbound,New,28263.41,28263.41,14.96,33236.51,Standard,Hybrid,1383
D_C1262,C1262,2022-10-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Inbound,New,28038.05,28038.05,21.42,35679.54,Standard,Usage commit,886
D_C1263,C1263,2023-12-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Outbound,New,23614.7,23614.7,21.76,30180.86,Pro,Usage commit,2417
D_C1264,C1264,2023-04-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Partner,New,22425.64,22425.64,16.73,26930.82,Standard,Usage commit,4736
D_C1265,C1265,2023-01-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Partner,New,9557.3,9557.3,27.32,13149.21,Standard,Hybrid,1362
D_C1266,C1266,2023-07-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Outbound,New,31285.67,31285.67,20.47,39335.74,Pro,Subscription,4801
D_C1267,C1267,2023-11-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Outbound,New,11012.07,11012.07,20.03,13769.94,Pro,Hybrid,2444
D_C1268,C1268,2023-07-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Outbound,New,11436.34,11436.34,13.61,13237.42,Standard,Subscription,3357
D_C1269,C1269,2023-11-01,SKU1,SR06,Rep_SR06,SMB,High-touch AE,Partner,New,32335.44,32335.44,27.93,44865.27,Pro,Usage commit,3561
D_C1270,C1270,2023-04-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Partner,New,15187.7,15187.7,14.27,17716.07,Pro,Usage commit,3983
D_C1271,C1271,2023-07-01,SKU1,SR04,Rep_SR04,SMB,High-touch AE,Inbound,New,23743.53,23743.53,10.39,26495.66,Standard,Hybrid,3855
D_C1272,C1272,2023-11-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Inbound,New,20220.75,20220.75,27.45,27872.57,Pro,Hybrid,3643
D_C1273,C1273,2023-11-01,SKU1,SR06,Rep_SR06,SMB,High-touch AE,Partner,New,19382.41,19382.41,27.47,26723.27,Standard,Hybrid,2405
D_C1274,C1274,2023-07-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Inbound,New,17445.17,17445.17,23.2,22715.75,Pro,Usage commit,3865
D_C1275,C1275,2023-09-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Outbound,New,12855.49,12855.49,19.8,16029.81,Pro,Subscription,3193
D_C1276,C1276,2023-10-01,SKU1,SR06,Rep_SR06,SMB,High-touch AE,Outbound,New,33346.76,33346.76,14.02,38783.47,Standard,Hybrid,1316
D_C1277,C1277,2023-09-01,SKU1,SR04,Rep_SR04,SMB,High-touch AE,Partner,New,9469.47,9469.47,17.81,11520.9,Standard,Usage commit,2506
D_C1278,C1278,2023-03-01,SKU1,SR06,Rep_SR06,SMB,High-touch AE,Partner,New,17232.48,17232.48,11.31,19430.55,Standard,Hybrid,3583
D_C1279,C1279,2023-11-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Outbound,New,19962.01,19962.01,19.53,24808.28,Pro,Hybrid,2580
D_C1280,C1280,2023-11-01,SKU1,SR04,Rep_SR04,SMB,High-touch AE,Outbound,New,19452.46,19452.46,18.19,23777.35,Standard,Subscription,2376
D_C1281,C1281,2023-06-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Outbound,New,16078.39,16078.39,11.42,18151.44,Standard,Subscription,4447
D_C1282,C1282,2023-09-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Outbound,New,34141.91,34141.91,10.09,37974.78,Pro,Hybrid,3519
D_C1283,C1283,2023-07-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Partner,New,34548.87,34548.87,15.98,41120.81,Standard,Usage commit,2450
D_C1284,C1284,2023-08-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Inbound,New,33335.31,33335.31,24.77,44312.91,Pro,Hybrid,2017
D_C1285,C1285,2023-08-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Partner,New,14642.62,14642.62,17.37,17720.16,Standard,Subscription,902
D_C1286,C1286,2023-01-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Inbound,New,15452.37,15452.37,20.39,19409.01,Standard,Subscription,3146
D_C1287,C1287,2023-12-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Partner,New,24282.2,24282.2,13.41,28042.92,Pro,Subscription,1021
D_C1288,C1288,2023-03-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Partner,New,20486.5,20486.5,12.13,23314.68,Standard,Usage commit,2309
D_C1289,C1289,2023-11-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Partner,New,17388.98,17388.98,26.78,23750.46,Pro,Usage commit,1424
D_C1290,C1290,2023-04-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Outbound,New,24980.67,24980.67,23.01,32446.3,Standard,Subscription,4648
D_C1291,C1291,2023-04-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Outbound,New,17084.47,17084.47,14.09,19886.63,Pro,Hybrid,3924
D_C1292,C1292,2023-10-01,SKU1,SR04,Rep_SR04,SMB,High-touch AE,Partner,New,26352.57,26352.57,23.52,34456.25,Standard,Hybrid,4163
D_C1293,C1293,2023-11-01,SKU1,SR06,Rep_SR06,SMB,High-touch AE,Outbound,New,27240.42,27240.42,22.31,35062.59,Standard,Subscription,1353
D_C1294,C1294,2023-02-01,SKU1,SR01,Rep_SR01,SMB,High-touch AE,Inbound,New,20069.12,20069.12,18.6,24654.12,Standard,Hybrid,3323
D_C1295,C1295,2023-07-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Inbound,New,21196.0,21196.0,13.59,24528.29,Standard,Subscription,961
D_C1296,C1296,2023-03-01,SKU1,SR03,Rep_SR03,SMB,High-touch AE,Partner,New,17494.57,17494.57,15.64,20737.25,Standard,Hybrid,4503
D_C1297,C1297,2023-12-01,SKU1,SR07,Rep_SR07,SMB,High-touch AE,Partner,New,26427.46,26427.46,26.94,36174.0,Pro,Usage commit,3515
D_C1298,C1298,2023-07-01,SKU1,SR05,Rep_SR05,SMB,High-touch AE,Inbound,New,32826.6,32826.6,17.56,39816.88,Standard,Usage commit,3822
D_C1299,C1299,2023-11-01,SKU1,SR02,Rep_SR02,SMB,High-touch AE,Partner,New,30591.08,30591.08,19.8,38145.62,Standard,Hybrid,2602
